timestamp,ueAppPort,destination,packet_size_to_send(B),payload_size_to_send(B), idFrame, distance, neig
3.008002984,4009,car[19],1,1,0,9.80741,1
3.018002984,4009,car[19],1,1,0,9.80741,1
3.028002984,4009,car[19],1,1,0,9.80741,1
3.038002984,4009,car[19],1,1,0,9.80741,1
3.0480042184,4009,car[19],1,1,0,9.80741,1
3.058002984,4009,car[19],1,1,0,9.80741,1
3.0680046912,4009,car[19],1,1,0,9.80741,1
3.0780046912,4009,car[19],1,1,0,9.80741,1
3.0880046912,4009,car[19],1,1,0,9.80741,1
3.0980046912,4009,car[19],1,1,0,9.80741,1
3.1080046912,4009,car[19],1,1,0,9.80741,1
3.1180046912,4009,car[19],1,1,0,9.80741,1
3.1280046912,4009,car[19],1,1,0,9.80741,1
3.1380046912,4009,car[19],1,1,0,9.80741,1
3.1480046912,4009,car[19],1,1,0,9.80741,1
3.1580046912,4009,car[19],1,1,0,9.80741,1
3.1680046912,4009,car[19],1,1,0,9.80741,1
3.1780042184,4009,car[19],1,1,0,9.80741,1
3.188002984,4009,car[19],1,1,0,9.80741,1
3.1980046912,4009,car[19],1,1,0,9.80741,1
3.2080046912,4009,car[19],1,1,0,9.80741,1
3.2180046912,4009,car[19],1,1,0,9.80741,1
3.2280046912,4009,car[19],1,1,0,9.80741,1
3.238002984,4009,car[19],1,1,0,9.80741,1
3.2380063984,4009,car[2],1,1,0,9.80741,1
3.248002984,4009,car[19],1,1,0,9.80741,1
3.2480063984,4009,car[2],1,1,0,9.80741,1
3.258002984,4009,car[19],1,1,0,9.80741,1
3.2580063984,4009,car[2],1,1,0,9.80741,1
3.268002984,4009,car[19],1,1,0,9.80741,1
3.2685076328,4009,car[2],1,1,0,9.80741,1
3.278002984,4009,car[19],1,1,0,9.80741,1
3.2780063984,4009,car[2],1,1,0,9.80741,1
3.288002984,4009,car[19],1,1,0,9.80741,1
3.2880063984,4009,car[2],1,1,0,9.80741,1
3.298002984,4009,car[19],1,1,0,9.80741,1
3.2980063984,4009,car[2],1,1,0,9.80741,1
3.308002984,4009,car[19],1,1,0,9.80741,1
3.3080063984,4009,car[2],1,1,0,9.80741,1
3.318002984,4009,car[19],1,1,0,9.80741,1
3.3180063984,4009,car[2],1,1,0,9.80741,1
3.328002984,4009,car[19],1,1,0,9.80741,1
3.3280063984,4009,car[2],1,1,0,9.80741,1
3.338002984,4009,car[19],1,1,0,9.80741,1
3.3380063984,4009,car[2],1,1,0,9.80741,1
3.348002984,4009,car[19],1,1,0,9.80741,1
3.3480063984,4009,car[2],1,1,0,9.80741,1
3.358002984,4009,car[19],1,1,0,9.80741,1
3.3580063984,4009,car[2],1,1,0,9.80741,1
3.368002984,4009,car[19],1,1,0,9.80741,1
3.3680063984,4009,car[2],1,1,0,9.80741,1
3.378002984,4009,car[19],1,1,0,9.80741,1
3.3780063984,4009,car[2],1,1,0,9.80741,1
3.388002984,4009,car[19],1,1,0,9.80741,1
3.3880063984,4009,car[2],1,1,0,9.80741,1
3.398002984,4009,car[19],1,1,0,9.80741,1
3.3980063984,4009,car[2],1,1,0,9.80741,1
3.408002984,4009,car[19],1,1,0,9.80741,1
3.4080063984,4009,car[2],1,1,0,9.80741,1
3.418002984,4009,car[19],1,1,0,9.80741,1
3.4180063984,4009,car[2],1,1,0,9.80741,1
3.428002984,4009,car[19],1,1,0,9.80741,1
3.4280063984,4009,car[2],1,1,0,9.80741,1
3.438002984,4009,car[19],1,1,0,9.80741,1
3.4385063984,4009,car[2],1,1,0,9.80741,1
3.448002984,4009,car[19],1,1,0,9.80741,1
3.4480063984,4009,car[2],1,1,0,9.80741,1
3.458002984,4009,car[19],1,1,0,9.80741,1
3.4580063984,4009,car[2],1,1,0,9.80741,1
3.468002984,4009,car[19],1,1,0,9.80741,1
3.4680063984,4009,car[2],1,1,0,9.80741,1
3.478002984,4009,car[19],1,1,0,9.80741,1
3.4780063984,4009,car[2],1,1,0,9.80741,1
3.488002984,4009,car[19],1,1,0,9.80741,1
3.4880063984,4009,car[2],1,1,0,9.80741,1
3.498002984,4009,car[19],1,1,0,9.80741,1
3.4980063984,4009,car[2],1,1,0,9.80741,1
3.508002984,4009,car[19],1,1,0,9.80741,1
3.5080063984,4009,car[2],1,1,0,9.80741,1
3.518002984,4009,car[19],1,1,0,9.80741,1
3.5180063984,4009,car[2],1,1,0,9.80741,1
3.528002984,4009,car[19],1,1,0,9.80741,1
3.5280063984,4009,car[2],1,1,0,9.80741,1
3.538002984,4009,car[19],1,1,0,9.80741,1
3.5380063984,4009,car[2],1,1,0,9.80741,1
3.548002984,4009,car[19],1,1,0,9.80741,1
3.5480063984,4009,car[2],1,1,0,9.80741,1
3.558002984,4009,car[19],1,1,0,9.80741,1
3.5580063984,4009,car[2],1,1,0,9.80741,1
3.568002984,4009,car[19],1,1,0,9.80741,1
3.5680063984,4009,car[2],1,1,0,9.80741,1
3.578002984,4009,car[19],1,1,0,9.80741,1
3.5780063984,4009,car[2],1,1,0,9.80741,1
3.588002984,4009,car[19],1,1,0,9.80741,1
3.5880063984,4009,car[2],1,1,0,9.80741,1
3.598002984,4009,car[19],1,1,0,9.80741,1
3.5980063984,4009,car[2],1,1,0,9.80741,1
3.608002984,4009,car[19],1,1,0,9.80741,1
3.6080063984,4009,car[2],1,1,0,9.80741,1
3.618002984,4009,car[19],1,1,0,9.80741,1
3.6180063984,4009,car[2],1,1,0,9.80741,1
3.628002984,4009,car[19],1,1,0,9.80741,1
3.6280063984,4009,car[2],1,1,0,9.80741,1
3.638002984,4009,car[19],1,1,0,9.80741,1
3.6380063984,4009,car[2],1,1,0,9.80741,1
3.648002984,4009,car[19],1,1,0,9.80741,1
3.6480063984,4009,car[2],1,1,0,9.80741,1
3.658002984,4009,car[19],1,1,0,9.80741,1
3.6580063984,4009,car[2],1,1,0,9.80741,1
3.668002984,4009,car[19],1,1,0,9.80741,1
3.6680063984,4009,car[2],1,1,0,9.80741,1
3.678002984,4009,car[19],1,1,0,9.80741,1
3.6780063984,4009,car[2],1,1,0,9.80741,1
3.688002984,4009,car[19],1,1,0,9.80741,1
3.6880063984,4009,car[2],1,1,0,9.80741,1
3.698002984,4009,car[19],1,1,0,9.80741,1
3.6980063984,4009,car[2],1,1,0,9.80741,1
3.708002984,4009,car[19],1,1,0,9.80741,1
3.7080063984,4009,car[2],1,1,0,9.80741,1
3.718002984,4009,car[19],1,1,0,9.80741,1
3.7180063984,4009,car[2],1,1,0,9.80741,1
3.728002984,4009,car[19],1,1,0,9.80741,1
3.7280063984,4009,car[2],1,1,0,9.80741,1
3.738002984,4009,car[19],1,1,0,9.80741,1
3.7380063984,4009,car[2],1,1,0,9.80741,1
3.748002984,4009,car[19],1,1,0,9.80741,1
3.7480063984,4009,car[2],1,1,0,9.80741,1
3.758002984,4009,car[19],1,1,0,9.80741,1
3.7580063984,4009,car[2],1,1,0,9.80741,1
3.768002984,4009,car[19],1,1,0,9.80741,1
3.7680063984,4009,car[2],1,1,0,9.80741,1
3.778002984,4009,car[19],1,1,0,9.80741,1
3.7780063984,4009,car[2],1,1,0,9.80741,1
3.788002984,4009,car[19],1,1,0,9.80741,1
3.7880063984,4009,car[2],1,1,0,9.80741,1
3.798002984,4009,car[19],1,1,0,9.80741,1
3.7980063984,4009,car[2],1,1,0,9.80741,1
3.808002984,4009,car[19],1,1,0,9.80741,1
3.8080063984,4009,car[2],1,1,0,9.80741,1
3.818002984,4009,car[19],1,1,0,9.80741,1
3.8180063984,4009,car[2],1,1,0,9.80741,1
3.828002984,4009,car[19],1,1,0,9.80741,1
3.8285063984,4009,car[2],1,1,0,9.80741,1
3.838002984,4009,car[19],1,1,0,9.80741,1
3.8380063984,4009,car[2],1,1,0,9.80741,1
3.848002984,4009,car[19],1,1,0,9.80741,1
3.8480063984,4009,car[2],1,1,0,9.80741,1
3.858002984,4009,car[19],1,1,0,9.80741,1
3.8580063984,4009,car[2],1,1,0,9.80741,1
3.868002984,4009,car[19],1,1,0,9.80741,1
3.8685063984,4009,car[2],1,1,0,9.80741,1
3.878002984,4009,car[19],1,1,0,9.80741,1
3.8780063984,4009,car[2],1,1,0,9.80741,1
3.888002984,4009,car[19],1,1,0,9.80741,1
3.8880063984,4009,car[2],1,1,0,9.80741,1
3.898002984,4009,car[19],1,1,0,9.80741,1
3.8980063984,4009,car[2],1,1,0,9.80741,1
3.908002984,4009,car[19],1,1,0,9.80741,1
3.9080063984,4009,car[2],1,1,0,9.80741,1
3.918002984,4009,car[19],1,1,0,9.80741,1
3.9180063984,4009,car[2],1,1,0,9.80741,1
3.928002984,4009,car[19],1,1,0,9.80741,1
3.9280063984,4009,car[2],1,1,0,9.80741,1
3.938002984,4009,car[19],1,1,0,9.80741,1
3.9380063984,4009,car[2],1,1,0,9.80741,1
3.948002984,4009,car[19],1,1,0,9.80741,1
3.9480063984,4009,car[2],1,1,0,9.80741,1
3.958002984,4009,car[19],1,1,0,9.80741,1
3.9580063984,4009,car[2],1,1,0,9.80741,1
3.968002984,4009,car[19],1,1,0,9.80741,1
3.9680063984,4009,car[2],1,1,0,9.80741,1
3.978002984,4009,car[19],1,1,0,9.80741,1
3.9780063984,4009,car[2],1,1,0,9.80741,1
3.988002984,4009,car[19],1,1,0,9.80741,1
3.9880063984,4009,car[2],1,1,0,9.80741,1
3.998002984,4009,car[19],1,1,0,9.80741,1
3.9980063984,4009,car[2],1,1,0,9.80741,1
